,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:07:00,5.844444444444444,19.666666666666668,8.066666666666666,-1.0222222222222221,7.022222222222222,7.111111111111111,-7.333333333333333,10.555555555555555,-7.8,-5.8,5.377777777777778,-9.2
2020-09-23 16:08:00,5.644444444444445,19.8,8.088888888888889,-0.9777777777777777,6.911111111111111,7.155555555555556,-7.355555555555555,10.577777777777778,-7.844444444444444,-5.933333333333334,5.222222222222222,-9.133333333333333
2020-09-23 16:09:00,5.444444444444445,19.933333333333334,8.11111111111111,-0.9111111111111111,6.8,7.155555555555556,-7.4,10.6,-7.866666666666666,-6.044444444444444,5.066666666666666,-9.066666666666666
2020-09-23 16:10:00,5.2,20.066666666666666,8.133333333333333,-0.8666666666666667,6.711111111111111,7.177777777777778,-7.466666666666667,10.577777777777778,-7.911111111111111,-6.177777777777778,4.888888888888889,-9.0
2020-09-23 16:11:00,4.955555555555556,20.2,8.2,-0.8222222222222222,6.644444444444445,7.155555555555556,-7.511111111111111,10.577777777777778,-7.933333333333334,-6.311111111111111,4.711111111111111,-8.88888888888889
2020-09-23 16:12:00,4.711111111111111,20.333333333333332,8.244444444444444,-0.7777777777777778,6.5777777777777775,7.155555555555556,-7.533333333333333,10.577777777777778,-7.933333333333334,-6.444444444444445,4.533333333333333,-8.755555555555556
2020-09-23 16:13:00,4.466666666666667,20.466666666666665,8.28888888888889,-0.7111111111111111,6.466666666666667,7.133333333333334,-7.5777777777777775,10.577777777777778,-7.911111111111111,-6.622222222222222,4.333333333333333,-8.644444444444444
2020-09-23 16:14:00,4.177777777777778,20.622222222222224,8.355555555555556,-0.6666666666666666,6.355555555555555,7.133333333333334,-7.644444444444445,10.577777777777778,-7.844444444444444,-6.822222222222222,4.111111111111111,-8.511111111111111
2020-09-23 16:15:00,3.933333333333333,20.8,8.444444444444445,-0.6,6.266666666666667,7.088888888888889,-7.666666666666667,10.577777777777778,-7.8,-7.022222222222222,3.888888888888889,-8.377777777777778
2020-09-23 16:16:00,3.688888888888889,20.955555555555556,8.511111111111111,-0.5111111111111111,6.222222222222222,7.044444444444444,-7.666666666666667,10.6,-7.7555555555555555,-7.2,3.688888888888889,-8.244444444444444
2020-09-23 16:17:00,3.4444444444444446,21.066666666666666,8.533333333333333,-0.4,6.2,7.044444444444444,-7.666666666666667,10.622222222222222,-7.711111111111111,-7.4222222222222225,3.488888888888889,-8.066666666666666
2020-09-23 16:18:00,3.2,21.22222222222222,8.555555555555555,-0.28888888888888886,6.177777777777778,7.066666666666666,-7.666666666666667,10.688888888888888,-7.666666666666667,-7.666666666666667,3.2888888888888888,-7.866666666666666
2020-09-23 16:19:00,2.933333333333333,21.333333333333332,8.555555555555555,-0.17777777777777778,6.155555555555556,7.088888888888889,-7.688888888888889,10.755555555555556,-7.622222222222222,-7.866666666666666,3.066666666666667,-7.688888888888889
2020-09-23 16:20:00,2.6666666666666665,21.488888888888887,8.533333333333333,-0.06666666666666667,6.111111111111111,7.133333333333334,-7.711111111111111,10.844444444444445,-7.5777777777777775,-8.066666666666666,2.8222222222222224,-7.533333333333333
2020-09-23 16:21:00,2.3777777777777778,21.666666666666668,8.555555555555555,0.044444444444444446,6.088888888888889,7.2,-7.733333333333333,10.933333333333334,-7.555555555555555,-8.222222222222221,2.577777777777778,-7.377777777777778
2020-09-23 16:22:00,2.1333333333333333,21.822222222222223,8.6,0.15555555555555556,6.111111111111111,7.311111111111111,-7.733333333333333,11.022222222222222,-7.5777777777777775,-8.333333333333334,2.3333333333333335,-7.2
2020-09-23 16:23:00,1.8666666666666667,21.977777777777778,8.644444444444444,0.2222222222222222,6.155555555555556,7.377777777777778,-7.7555555555555555,11.11111111111111,-7.644444444444445,-8.488888888888889,2.088888888888889,-7.0
2020-09-23 16:24:00,1.6,22.155555555555555,8.688888888888888,0.3333333333333333,6.2,7.4,-7.777777777777778,11.2,-7.733333333333333,-8.622222222222222,1.8444444444444446,-6.8
2020-09-23 16:25:00,1.3777777777777778,22.333333333333332,8.777777777777779,0.4222222222222222,6.222222222222222,7.377777777777778,-7.822222222222222,11.266666666666667,-7.844444444444444,-8.777777777777779,1.5555555555555556,-6.5777777777777775
2020-09-23 16:26:00,1.1777777777777778,22.511111111111113,8.866666666666667,0.5333333333333333,6.222222222222222,7.355555555555555,-7.911111111111111,11.377777777777778,-7.955555555555556,-8.933333333333334,1.3111111111111111,-6.355555555555555
2020-09-23 16:27:00,0.9333333333333333,22.644444444444446,8.911111111111111,0.6888888888888889,6.266666666666667,7.355555555555555,-8.0,11.511111111111111,-8.088888888888889,-9.088888888888889,1.0666666666666667,-6.133333333333334
2020-09-23 16:28:00,0.6666666666666666,22.755555555555556,8.955555555555556,0.8444444444444444,6.311111111111111,7.377777777777778,-8.11111111111111,11.666666666666666,-8.244444444444444,-9.266666666666667,0.8,-5.911111111111111
2020-09-23 16:29:00,0.4,22.822222222222223,8.955555555555556,0.9555555555555556,6.4,7.4,-8.222222222222221,11.8,-8.4,-9.444444444444445,0.5333333333333333,-5.666666666666667
2020-09-23 16:30:00,0.13333333333333333,22.844444444444445,8.955555555555556,1.0222222222222221,6.511111111111111,7.4222222222222225,-8.311111111111112,11.933333333333334,-8.533333333333333,-9.622222222222222,0.28888888888888886,-5.444444444444445
2020-09-23 16:31:00,-0.13333333333333333,22.844444444444445,8.955555555555556,1.0444444444444445,6.6,7.4222222222222225,-8.422222222222222,12.066666666666666,-8.666666666666666,-9.822222222222223,0.0,-5.2
2020-09-23 16:32:00,-0.4222222222222222,22.844444444444445,9.0,1.0666666666666667,6.666666666666667,7.4222222222222225,-8.533333333333333,12.2,-8.777777777777779,-10.044444444444444,-0.3111111111111111,-5.0
2020-09-23 16:33:00,-0.6888888888888889,22.822222222222223,9.066666666666666,1.0888888888888888,6.777777777777778,7.377777777777778,-8.622222222222222,12.28888888888889,-8.911111111111111,-10.266666666666667,-0.6444444444444445,-4.822222222222222
2020-09-23 16:34:00,-0.9777777777777777,22.77777777777778,9.133333333333333,1.1111111111111112,6.888888888888889,7.333333333333333,-8.733333333333333,12.4,-9.0,-10.466666666666667,-0.9555555555555556,-4.688888888888889
2020-09-23 16:35:00,-1.288888888888889,22.68888888888889,9.177777777777777,1.1111111111111112,6.955555555555556,7.333333333333333,-8.8,12.533333333333333,-9.11111111111111,-10.644444444444444,-1.288888888888889,-4.5777777777777775
2020-09-23 16:36:00,-1.6,22.6,9.177777777777777,1.1111111111111112,7.022222222222222,7.311111111111111,-8.844444444444445,12.666666666666666,-9.2,-10.822222222222223,-1.6222222222222222,-4.466666666666667
2020-09-23 16:37:00,-1.9111111111111112,22.555555555555557,9.2,1.1111111111111112,7.111111111111111,7.288888888888889,-8.88888888888889,12.8,-9.311111111111112,-11.044444444444444,-1.9777777777777779,-4.377777777777778
2020-09-23 16:38:00,-2.2,22.555555555555557,9.244444444444444,1.1333333333333333,7.177777777777778,7.222222222222222,-8.955555555555556,12.955555555555556,-9.422222222222222,-11.244444444444444,-2.3333333333333335,-4.311111111111111
2020-09-23 16:39:00,-2.488888888888889,22.555555555555557,9.311111111111112,1.1777777777777778,7.266666666666667,7.177777777777778,-9.022222222222222,13.11111111111111,-9.533333333333333,-11.422222222222222,-2.7111111111111112,-4.2444444444444445
2020-09-23 16:40:00,-2.7333333333333334,22.511111111111113,9.377777777777778,1.2666666666666666,7.311111111111111,7.133333333333334,-9.11111111111111,13.266666666666667,-9.644444444444444,-11.6,-3.066666666666667,-4.177777777777778
2020-09-23 16:41:00,-3.0,22.466666666666665,9.488888888888889,1.3555555555555556,7.377777777777778,7.044444444444444,-9.177777777777777,13.422222222222222,-9.755555555555556,-11.8,-3.4444444444444446,-4.133333333333334
2020-09-23 16:42:00,-3.2666666666666666,22.42222222222222,9.644444444444444,1.4444444444444444,7.4222222222222225,6.977777777777778,-9.222222222222221,13.6,-9.866666666666667,-11.977777777777778,-3.8222222222222224,-4.088888888888889
2020-09-23 16:43:00,-3.511111111111111,22.333333333333332,9.777777777777779,1.511111111111111,7.444444444444445,6.933333333333334,-9.266666666666667,13.777777777777779,-9.933333333333334,-12.133333333333333,-4.177777777777778,-4.022222222222222
2020-09-23 16:44:00,-3.7333333333333334,22.244444444444444,9.911111111111111,1.5555555555555556,7.466666666666667,6.888888888888889,-9.355555555555556,13.955555555555556,-10.0,-12.28888888888889,-4.533333333333333,-3.977777777777778
2020-09-23 16:45:00,-3.9555555555555557,22.155555555555555,10.044444444444444,1.5777777777777777,7.488888888888889,6.888888888888889,-9.444444444444445,14.088888888888889,-10.066666666666666,-12.4,-4.888888888888889,-3.977777777777778
2020-09-23 16:46:00,-4.177777777777778,22.066666666666666,10.2,1.5777777777777777,7.488888888888889,6.888888888888889,-9.533333333333333,14.222222222222221,-10.133333333333333,-12.533333333333333,-5.266666666666667,-4.0
2020-09-23 16:47:00,-4.4,21.977777777777778,10.355555555555556,1.5555555555555556,7.511111111111111,6.933333333333334,-9.6,14.311111111111112,-10.177777777777777,-12.622222222222222,-5.666666666666667,-4.022222222222222
2020-09-23 16:48:00,-4.6,21.91111111111111,10.488888888888889,1.5555555555555556,7.555555555555555,6.977777777777778,-9.644444444444444,14.444444444444445,-10.2,-12.71111111111111,-6.044444444444444,-4.066666666666666
2020-09-23 16:49:00,-4.822222222222222,21.822222222222223,10.666666666666666,1.5333333333333334,7.6,7.022222222222222,-9.733333333333333,14.555555555555555,-10.266666666666667,-12.8,-6.377777777777778,-4.111111111111111
2020-09-23 16:50:00,-5.022222222222222,21.733333333333334,10.8,1.488888888888889,7.666666666666667,7.044444444444444,-9.777777777777779,14.71111111111111,-10.377777777777778,-12.88888888888889,-6.666666666666667,-4.155555555555556
2020-09-23 16:51:00,-5.177777777777778,21.644444444444446,10.933333333333334,1.4666666666666666,7.733333333333333,7.066666666666666,-9.8,14.844444444444445,-10.444444444444445,-12.955555555555556,-6.955555555555556,-4.2
2020-09-23 16:52:00,-5.333333333333333,21.57777777777778,11.066666666666666,1.4666666666666666,7.777777777777778,7.111111111111111,-9.844444444444445,15.0,-10.511111111111111,-12.977777777777778,-7.2444444444444445,-4.266666666666667
2020-09-23 16:53:00,-5.466666666666667,21.533333333333335,11.244444444444444,1.511111111111111,7.844444444444444,7.177777777777778,-9.866666666666667,15.155555555555555,-10.622222222222222,-12.977777777777778,-7.555555555555555,-4.288888888888889
2020-09-23 16:54:00,-5.622222222222222,21.488888888888887,11.444444444444445,1.5555555555555556,7.911111111111111,7.288888888888889,-9.866666666666667,15.311111111111112,-10.755555555555556,-12.977777777777778,-7.822222222222222,-4.333333333333333
2020-09-23 16:55:00,-5.733333333333333,21.42222222222222,11.644444444444444,1.6,7.955555555555556,7.4,-9.88888888888889,15.466666666666667,-10.866666666666667,-12.977777777777778,-8.11111111111111,-4.377777777777778
2020-09-23 16:56:00,-5.844444444444444,21.355555555555554,11.822222222222223,1.6888888888888889,7.977777777777778,7.511111111111111,-9.933333333333334,15.622222222222222,-10.977777777777778,-13.0,-8.377777777777778,-4.444444444444445
2020-09-23 16:57:00,-5.933333333333334,21.31111111111111,12.0,1.8222222222222222,8.022222222222222,7.5777777777777775,-10.022222222222222,15.755555555555556,-11.066666666666666,-13.022222222222222,-8.688888888888888,-4.488888888888889
2020-09-23 16:58:00,-6.022222222222222,21.266666666666666,12.133333333333333,1.9555555555555555,8.066666666666666,7.622222222222222,-10.11111111111111,15.844444444444445,-11.155555555555555,-13.044444444444444,-8.977777777777778,-4.511111111111111
2020-09-23 16:59:00,-6.066666666666666,21.244444444444444,12.244444444444444,2.111111111111111,8.133333333333333,7.688888888888889,-10.177777777777777,15.933333333333334,-11.28888888888889,-13.044444444444444,-9.266666666666667,-4.5777777777777775
2020-09-23 17:00:00,-6.155555555555556,21.22222222222222,12.333333333333334,2.2222222222222223,8.222222222222221,7.7555555555555555,-10.266666666666667,16.0,-11.377777777777778,-13.0,-9.555555555555555,-4.688888888888889
2020-09-23 17:01:00,-6.222222222222222,21.2,12.444444444444445,2.3333333333333335,8.266666666666667,7.8,-10.355555555555556,16.044444444444444,-11.466666666666667,-13.0,-9.866666666666667,-4.822222222222222
2020-09-23 17:02:00,-6.266666666666667,21.177777777777777,12.577777777777778,2.4444444444444446,8.333333333333334,7.8,-10.488888888888889,16.11111111111111,-11.555555555555555,-12.977777777777778,-10.133333333333333,-4.977777777777778
2020-09-23 17:03:00,-6.311111111111111,21.11111111111111,12.666666666666666,2.5555555555555554,8.4,7.7555555555555555,-10.6,16.177777777777777,-11.644444444444444,-12.933333333333334,-10.4,-5.111111111111111
2020-09-23 17:04:00,-6.377777777777778,21.044444444444444,12.8,2.688888888888889,8.488888888888889,7.711111111111111,-10.71111111111111,16.2,-11.755555555555556,-12.911111111111111,-10.666666666666666,-5.266666666666667
2020-09-23 17:05:00,-6.4222222222222225,20.977777777777778,12.933333333333334,2.8444444444444446,8.577777777777778,7.644444444444445,-10.822222222222223,16.244444444444444,-11.88888888888889,-12.88888888888889,-10.911111111111111,-5.377777777777778
2020-09-23 17:06:00,-6.444444444444445,20.88888888888889,13.044444444444444,3.0,8.622222222222222,7.555555555555555,-10.911111111111111,16.31111111111111,-12.0,-12.88888888888889,-11.177777777777777,-5.511111111111111
2020-09-23 17:07:00,-6.511111111111111,20.822222222222223,13.133333333333333,3.1555555555555554,8.644444444444444,7.466666666666667,-11.044444444444444,16.377777777777776,-12.066666666666666,-12.88888888888889,-11.444444444444445,-5.666666666666667
2020-09-23 17:08:00,-6.555555555555555,20.755555555555556,13.2,3.3555555555555556,8.644444444444444,7.4,-11.177777777777777,16.42222222222222,-12.088888888888889,-12.866666666666667,-11.733333333333333,-5.844444444444444
2020-09-23 17:09:00,-6.622222222222222,20.644444444444446,13.28888888888889,3.5555555555555554,8.622222222222222,7.333333333333333,-11.311111111111112,16.466666666666665,-12.11111111111111,-12.866666666666667,-12.044444444444444,-6.0
2020-09-23 17:10:00,-6.733333333333333,20.555555555555557,13.333333333333334,3.7333333333333334,8.6,7.311111111111111,-11.4,16.511111111111113,-12.11111111111111,-12.844444444444445,-12.311111111111112,-6.2
2020-09-23 17:11:00,-6.844444444444444,20.444444444444443,13.333333333333334,3.911111111111111,8.622222222222222,7.266666666666667,-11.444444444444445,16.511111111111113,-12.133333333333333,-12.844444444444445,-12.622222222222222,-6.4222222222222225
2020-09-23 17:12:00,-6.955555555555556,20.355555555555554,13.355555555555556,4.088888888888889,8.644444444444444,7.222222222222222,-11.488888888888889,16.466666666666665,-12.11111111111111,-12.822222222222223,-12.955555555555556,-6.622222222222222
2020-09-23 17:13:00,-7.022222222222222,20.288888888888888,13.377777777777778,4.266666666666667,8.666666666666666,7.2,-11.533333333333333,16.42222222222222,-12.11111111111111,-12.822222222222223,-13.28888888888889,-6.8
2020-09-23 17:14:00,-7.066666666666666,20.22222222222222,13.422222222222222,4.466666666666667,8.644444444444444,7.155555555555556,-11.577777777777778,16.42222222222222,-12.066666666666666,-12.844444444444445,-13.6,-6.955555555555556
2020-09-23 17:15:00,-7.066666666666666,20.2,13.511111111111111,4.688888888888889,8.6,7.066666666666666,-11.6,16.377777777777776,-12.044444444444444,-12.822222222222223,-13.911111111111111,-7.088888888888889
2020-09-23 17:16:00,-7.088888888888889,20.2,13.622222222222222,4.911111111111111,8.533333333333333,6.955555555555556,-11.622222222222222,16.333333333333332,-12.044444444444444,-12.8,-14.177777777777777,-7.2
2020-09-23 17:17:00,-7.088888888888889,20.177777777777777,13.688888888888888,5.088888888888889,8.466666666666667,6.844444444444444,-11.6,16.244444444444444,-12.066666666666666,-12.755555555555556,-14.444444444444445,-7.311111111111111
2020-09-23 17:18:00,-7.088888888888889,20.177777777777777,13.755555555555556,5.311111111111111,8.377777777777778,6.777777777777778,-11.622222222222222,16.2,-12.088888888888889,-12.733333333333333,-14.688888888888888,-7.4222222222222225
2020-09-23 17:19:00,-7.088888888888889,20.177777777777777,13.844444444444445,5.5777777777777775,8.266666666666667,6.711111111111111,-11.622222222222222,16.133333333333333,-12.155555555555555,-12.733333333333333,-14.911111111111111,-7.488888888888889
2020-09-23 17:20:00,-7.088888888888889,20.22222222222222,13.955555555555556,5.822222222222222,8.155555555555555,6.6,-11.622222222222222,16.044444444444444,-12.222222222222221,-12.733333333333333,-15.11111111111111,-7.511111111111111
2020-09-23 17:21:00,-7.066666666666666,20.244444444444444,14.066666666666666,6.066666666666666,8.044444444444444,6.511111111111111,-11.644444444444444,15.955555555555556,-12.333333333333334,-12.755555555555556,-15.333333333333334,-7.488888888888889
2020-09-23 17:22:00,-7.0,20.22222222222222,14.2,6.333333333333333,7.911111111111111,6.4222222222222225,-11.644444444444444,15.844444444444445,-12.444444444444445,-12.755555555555556,-15.577777777777778,-7.4222222222222225
2020-09-23 17:23:00,-6.933333333333334,20.2,14.333333333333334,6.555555555555555,7.8,6.333333333333333,-11.622222222222222,15.733333333333333,-12.6,-12.733333333333333,-15.844444444444445,-7.333333333333333
2020-09-23 17:24:00,-6.866666666666666,20.177777777777777,14.488888888888889,6.7555555555555555,7.688888888888889,6.2444444444444445,-11.622222222222222,15.622222222222222,-12.755555555555556,-12.733333333333333,-16.08888888888889,-7.2444444444444445
2020-09-23 17:25:00,-6.8,20.2,14.622222222222222,6.911111111111111,7.622222222222222,6.133333333333334,-11.577777777777778,15.533333333333333,-12.911111111111111,-12.688888888888888,-16.355555555555554,-7.2
2020-09-23 17:26:00,-6.711111111111111,20.2,14.755555555555556,7.066666666666666,7.555555555555555,6.044444444444444,-11.555555555555555,15.444444444444445,-13.044444444444444,-12.622222222222222,-16.57777777777778,-7.133333333333334
2020-09-23 17:27:00,-6.6,20.2,14.866666666666667,7.2444444444444445,7.533333333333333,5.955555555555556,-11.577777777777778,15.311111111111112,-13.133333333333333,-12.6,-16.77777777777778,-7.088888888888889
2020-09-23 17:28:00,-6.511111111111111,20.22222222222222,14.977777777777778,7.4,7.555555555555555,5.822222222222222,-11.622222222222222,15.2,-13.244444444444444,-12.577777777777778,-17.022222222222222,-7.022222222222222
2020-09-23 17:29:00,-6.4222222222222225,20.266666666666666,15.11111111111111,7.533333333333333,7.6,5.711111111111111,-11.644444444444444,15.088888888888889,-13.333333333333334,-12.555555555555555,-17.288888888888888,-6.933333333333334
2020-09-23 17:30:00,-6.333333333333333,20.31111111111111,15.222222222222221,7.688888888888889,7.622222222222222,5.555555555555555,-11.71111111111111,15.0,-13.422222222222222,-12.577777777777778,-17.533333333333335,-6.8
2020-09-23 17:31:00,-6.222222222222222,20.355555555555554,15.333333333333334,7.866666666666666,7.666666666666667,5.4,-11.822222222222223,14.911111111111111,-13.466666666666667,-12.577777777777778,-17.77777777777778,-6.644444444444445
2020-09-23 17:32:00,-6.066666666666666,20.4,15.444444444444445,8.066666666666666,7.711111111111111,5.2444444444444445,-11.955555555555556,14.866666666666667,-13.555555555555555,-12.6,-17.977777777777778,-6.533333333333333
2020-09-23 17:33:00,-5.888888888888889,20.42222222222222,15.555555555555555,8.222222222222221,7.711111111111111,5.111111111111111,-12.133333333333333,14.822222222222223,-13.644444444444444,-12.6,-18.177777777777777,-6.4222222222222225
2020-09-23 17:34:00,-5.711111111111111,20.444444444444443,15.622222222222222,8.4,7.666666666666667,4.933333333333334,-12.266666666666667,14.822222222222223,-13.71111111111111,-12.644444444444444,-18.42222222222222,-6.333333333333333
2020-09-23 17:35:00,-5.533333333333333,20.511111111111113,15.71111111111111,8.6,7.5777777777777775,4.777777777777778,-12.422222222222222,14.8,-13.733333333333333,-12.71111111111111,-18.711111111111112,-6.222222222222222
2020-09-23 17:36:00,-5.377777777777778,20.57777777777778,15.822222222222223,8.777777777777779,7.488888888888889,4.666666666666667,-12.6,14.755555555555556,-13.755555555555556,-12.755555555555556,-19.0,-6.088888888888889
2020-09-23 17:37:00,-5.177777777777778,20.622222222222224,15.933333333333334,8.933333333333334,7.4,4.555555555555555,-12.755555555555556,14.688888888888888,-13.777777777777779,-12.822222222222223,-19.266666666666666,-5.955555555555556
2020-09-23 17:38:00,-5.0,20.666666666666668,16.0,9.044444444444444,7.333333333333333,4.4,-12.933333333333334,14.666666666666666,-13.777777777777779,-12.866666666666667,-19.533333333333335,-5.866666666666666
2020-09-23 17:39:00,-4.844444444444444,20.711111111111112,16.044444444444444,9.133333333333333,7.2444444444444445,4.222222222222222,-13.133333333333333,14.644444444444444,-13.733333333333333,-12.911111111111111,-19.822222222222223,-5.777777777777778
2020-09-23 17:40:00,-4.688888888888889,20.77777777777778,16.044444444444444,9.222222222222221,7.177777777777778,4.022222222222222,-13.28888888888889,14.622222222222222,-13.666666666666666,-12.955555555555556,-20.066666666666666,-5.688888888888889
2020-09-23 17:41:00,-4.511111111111111,20.88888888888889,16.022222222222222,9.311111111111112,7.111111111111111,3.8222222222222224,-13.444444444444445,14.577777777777778,-13.622222222222222,-12.977777777777778,-20.31111111111111,-5.6
2020-09-23 17:42:00,-4.355555555555555,21.0,15.977777777777778,9.377777777777778,7.0,3.6444444444444444,-13.6,14.555555555555555,-13.622222222222222,-12.977777777777778,-20.555555555555557,-5.511111111111111
2020-09-23 17:43:00,-4.2444444444444445,21.133333333333333,15.933333333333334,9.422222222222222,6.933333333333334,3.511111111111111,-13.777777777777779,14.533333333333333,-13.6,-12.977777777777778,-20.822222222222223,-5.4222222222222225
2020-09-23 17:44:00,-4.155555555555556,21.22222222222222,15.866666666666667,9.466666666666667,6.844444444444444,3.3777777777777778,-13.933333333333334,14.555555555555555,-13.555555555555555,-12.955555555555556,-21.08888888888889,-5.333333333333333
2020-09-23 17:45:00,-4.066666666666666,21.288888888888888,15.8,9.511111111111111,6.711111111111111,3.2666666666666666,-14.088888888888889,14.6,-13.511111111111111,-12.977777777777778,-21.31111111111111,-5.2
2020-09-23 17:46:00,-3.977777777777778,21.4,15.71111111111111,9.533333333333333,6.6,3.1555555555555554,-14.266666666666667,14.688888888888888,-13.488888888888889,-13.0,-21.511111111111113,-5.022222222222222
2020-09-23 17:47:00,-3.888888888888889,21.555555555555557,15.622222222222222,9.555555555555555,6.444444444444445,3.066666666666667,-14.4,14.755555555555556,-13.444444444444445,-13.0,-21.711111111111112,-4.822222222222222
2020-09-23 17:48:00,-3.7777777777777777,21.733333333333334,15.533333333333333,9.6,6.288888888888889,3.022222222222222,-14.577777777777778,14.777777777777779,-13.422222222222222,-13.044444444444444,-21.866666666666667,-4.666666666666667
2020-09-23 17:49:00,-3.6222222222222222,21.955555555555556,15.422222222222222,9.622222222222222,6.155555555555556,2.9555555555555557,-14.71111111111111,14.844444444444445,-13.422222222222222,-13.066666666666666,-22.022222222222222,-4.488888888888889
2020-09-23 17:50:00,-3.466666666666667,22.155555555555555,15.28888888888889,9.622222222222222,6.022222222222222,2.8666666666666667,-14.844444444444445,14.866666666666667,-13.4,-13.066666666666666,-22.177777777777777,-4.311111111111111
2020-09-23 17:51:00,-3.311111111111111,22.4,15.133333333333333,9.622222222222222,5.888888888888889,2.7555555555555555,-15.0,14.866666666666667,-13.377777777777778,-13.088888888888889,-22.288888888888888,-4.088888888888889
2020-09-23 17:52:00,-3.111111111111111,22.622222222222224,14.977777777777778,9.644444444444444,5.733333333333333,2.6,-15.11111111111111,14.866666666666667,-13.4,-13.11111111111111,-22.355555555555554,-3.8444444444444446
2020-09-23 17:53:00,-2.933333333333333,22.822222222222223,14.822222222222223,9.622222222222222,5.5777777777777775,2.4444444444444446,-15.177777777777777,14.866666666666667,-13.444444444444445,-13.11111111111111,-22.377777777777776,-3.6
2020-09-23 17:54:00,-2.7777777777777777,23.022222222222222,14.688888888888888,9.6,5.4,2.311111111111111,-15.28888888888889,14.88888888888889,-13.466666666666667,-13.088888888888889,-22.355555555555554,-3.3555555555555556
2020-09-23 17:55:00,-2.577777777777778,23.2,14.577777777777778,9.577777777777778,5.2444444444444445,2.1555555555555554,-15.4,14.911111111111111,-13.511111111111111,-13.088888888888889,-22.333333333333332,-3.111111111111111
2020-09-23 17:56:00,-2.422222222222222,23.4,14.488888888888889,9.533333333333333,5.066666666666666,2.022222222222222,-15.555555555555555,14.933333333333334,-13.555555555555555,-13.088888888888889,-22.288888888888888,-2.888888888888889
2020-09-23 17:57:00,-2.2222222222222223,23.57777777777778,14.422222222222222,9.488888888888889,4.888888888888889,1.8888888888888888,-15.688888888888888,15.0,-13.6,-13.11111111111111,-22.244444444444444,-2.6666666666666665
2020-09-23 17:58:00,-2.022222222222222,23.755555555555556,14.311111111111112,9.422222222222222,4.7555555555555555,1.711111111111111,-15.777777777777779,15.044444444444444,-13.622222222222222,-13.133333333333333,-22.177777777777777,-2.466666666666667
2020-09-23 17:59:00,-1.8666666666666667,23.977777777777778,14.2,9.333333333333334,4.644444444444445,1.5333333333333334,-15.866666666666667,15.044444444444444,-13.688888888888888,-13.133333333333333,-22.08888888888889,-2.2666666666666666
2020-09-23 18:00:00,-1.7555555555555555,24.2,14.088888888888889,9.266666666666667,4.555555555555555,1.3777777777777778,-15.977777777777778,15.088888888888889,-13.755555555555556,-13.133333333333333,-21.977777777777778,-2.088888888888889
2020-09-23 18:01:00,-1.6,24.4,13.955555555555556,9.2,4.511111111111111,1.2666666666666666,-16.066666666666666,15.177777777777777,-13.8,-13.11111111111111,-21.91111111111111,-1.9111111111111112
2020-09-23 18:02:00,-1.4444444444444444,24.57777777777778,13.866666666666667,9.155555555555555,4.444444444444445,1.1777777777777778,-16.2,15.266666666666667,-13.844444444444445,-13.11111111111111,-21.844444444444445,-1.711111111111111
2020-09-23 18:03:00,-1.3333333333333333,24.711111111111112,13.777777777777779,9.11111111111111,4.4,1.0666666666666667,-16.288888888888888,15.333333333333334,-13.88888888888889,-13.088888888888889,-21.755555555555556,-1.511111111111111
2020-09-23 18:04:00,-1.2222222222222223,24.844444444444445,13.644444444444444,9.044444444444444,4.4,0.9777777777777777,-16.377777777777776,15.377777777777778,-13.88888888888889,-13.022222222222222,-21.666666666666668,-1.3555555555555556
2020-09-23 18:05:00,-1.1111111111111112,24.955555555555556,13.511111111111111,8.977777777777778,4.444444444444445,0.9333333333333333,-16.466666666666665,15.4,-13.88888888888889,-12.933333333333334,-21.622222222222224,-1.2
2020-09-23 18:06:00,-1.0222222222222221,25.044444444444444,13.4,8.911111111111111,4.466666666666667,0.8444444444444444,-16.57777777777778,15.444444444444445,-13.866666666666667,-12.822222222222223,-21.533333333333335,-1.0444444444444445
2020-09-23 18:07:00,-0.9555555555555556,25.177777777777777,13.266666666666667,8.822222222222223,4.488888888888889,0.7555555555555555,-16.666666666666668,15.533333333333333,-13.822222222222223,-12.71111111111111,-21.444444444444443,-0.9333333333333333
2020-09-23 18:08:00,-0.8888888888888888,25.31111111111111,13.155555555555555,8.755555555555556,4.511111111111111,0.6666666666666666,-16.755555555555556,15.622222222222222,-13.777777777777779,-12.6,-21.355555555555554,-0.8444444444444444
2020-09-23 18:09:00,-0.7777777777777778,25.42222222222222,13.044444444444444,8.71111111111111,4.533333333333333,0.6,-16.844444444444445,15.71111111111111,-13.71111111111111,-12.488888888888889,-21.266666666666666,-0.7777777777777778
2020-09-23 18:10:00,-0.7111111111111111,25.511111111111113,12.977777777777778,8.688888888888888,4.533333333333333,0.5333333333333333,-16.977777777777778,15.8,-13.644444444444444,-12.422222222222222,-21.2,-0.6666666666666666
2020-09-23 18:11:00,-0.6444444444444445,25.57777777777778,12.88888888888889,8.644444444444444,4.555555555555555,0.4888888888888889,-17.08888888888889,15.88888888888889,-13.577777777777778,-12.4,-21.155555555555555,-0.6
2020-09-23 18:12:00,-0.6,25.6,12.8,8.555555555555555,4.5777777777777775,0.4444444444444444,-17.155555555555555,16.022222222222222,-13.533333333333333,-12.355555555555556,-21.155555555555555,-0.4888888888888889
